mean_fpr,mean_tpr,std_tpr,auc_mean,auc_std
0.6464646464646465,0.9352861952861954,0.04978722198222016,0.8022727272727274,0.038919079136890564
0.6565656565656566,0.9354208754208756,0.04983638161172799,0.8022727272727274,0.038919079136890564
0.6666666666666667,0.9555555555555555,0.051639777949432225,0.8022727272727274,0.038919079136890564
0.6767676767676768,0.9556902356902356,0.05164135857348026,0.8022727272727274,0.038919079136890564
0.686868686868687,0.9558249158249158,0.05164610015537528,0.8022727272727274,0.038919079136890564
0.696969696969697,0.955959595959596,0.0516540018246364,0.8022727272727274,0.038919079136890564
0.7070707070707072,0.956094276094276,0.05166506213134966,0.8022727272727274,0.038919079136890564
0.7171717171717172,0.9562289562289562,0.05167927904749731,0.8022727272727274,0.038919079136890564
0.7272727272727273,0.9563636363636363,0.05169664996881484,0.8022727272727274,0.038919079136890564
0.7373737373737375,0.9564983164983165,0.05171717171717172,0.8022727272727274,0.038919079136890564
0.7474747474747475,0.9566329966329967,0.0517408405434709,0.8022727272727274,0.038919079136890564
0.7575757575757577,0.9567676767676767,0.051767652131060896,0.8022727272727274,0.038919079136890564
0.7676767676767677,0.9569023569023567,0.05179760159965305,0.8022727272727274,0.038919079136890564
0.7777777777777778,0.9570370370370369,0.051830683509736,0.8022727272727274,0.038919079136890564
0.787878787878788,0.9571717171717171,0.05186689186747798,0.8022727272727274,0.038919079136890564
0.797979797979798,0.9573063973063973,0.051906220130106574,0.8022727272727274,0.038919079136890564
0.8080808080808082,0.9574410774410774,0.05194866121175505,0.8022727272727274,0.038919079136890564
0.8181818181818182,0.9575757575757574,0.05199420748976295,0.8022727272727274,0.038919079136890564
0.8282828282828284,0.9577104377104376,0.0520428508114182,0.8022727272727274,0.038919079136890564
0.8383838383838385,0.9578451178451178,0.05209458250112711,0.8022727272727274,0.038919079136890564
0.8484848484848485,0.957979797979798,0.05214939336799746,0.8022727272727274,0.038919079136890564
0.8585858585858587,0.9581144781144781,0.05220727371382009,0.8022727272727274,0.038919079136890564
0.8686868686868687,0.9582491582491581,0.05226821334143267,0.8022727272727274,0.038919079136890564
0.8787878787878789,0.9583838383838383,0.05233220156344946,0.8022727272727274,0.038919079136890564
