Time_h,8_mM,4_mM,2_mM,1_mM,0.5_mM,0.25_mM,0.125_mM,0.062_mM
25.84984984984985,15.996824378782593,18.132969524781306,13.855100547900234,15.85977398549327,14.526281720736195,13.846319782721112,13.862752557804717,15.028864513111195
25.945945945945947,16.003800667581682,18.145091726722104,13.855797960266042,15.865778783231956,14.52832524834411,13.847142052952774,13.863061117325087,15.032213193071254
26.04204204204204,16.01065637483546,18.15698524498874,13.856486253361933,15.871672960161101,14.530325701556784,13.847955074797316,13.86336205115923,15.035495359393064
26.13813813813814,16.01740352263054,18.168672979157993,13.857166320270803,15.877467659986685,14.532287423655804,13.848759741427925,13.863656122904505,15.038717700153143
26.234234234234233,16.024054133053557,18.18017782880665,13.85783905407554,15.883174026414698,14.534214757922758,13.849556946017783,13.863944096158276,15.041886903428004
26.33033033033033,16.030620228191125,18.191522693511498,13.85850534785904,15.888803203151113,14.536112047639232,13.850347581740085,13.864226734517896,15.045009657294155
26.426426426426428,16.037113830129872,18.20273047284931,13.85916609470419,15.894366333901916,14.537983636086807,13.851132541768019,13.864504801580729,15.048092649828124
26.52252252252252,16.04354696095642,18.213824066396867,13.859822187693885,15.899874562373087,14.53983386654707,13.85191271927477,13.864779060944137,15.051142569106412
26.61861861861862,16.049931642757393,18.224826373730963,13.860474519911017,15.905339032270604,14.5416670823016,13.852689007433522,13.865050276205476,15.05416610320554
26.714714714714713,16.056279897619408,18.235760294428378,13.861123984438478,15.910770887300451,14.54348762663199,13.853462299417465,13.865319210962108,15.057169940202025
26.81081081081081,16.062603747629097,18.24664872806589,13.861771474359163,15.916181271168611,14.545299842819817,13.854233488399789,13.865586628811394,15.06016076817238
26.906906906906908,16.068915214873076,18.25751457422029,13.86241788275596,15.92158132758106,14.547108074146674,13.855003467553678,13.865853293350694,15.063145275193115
27.003003003003002,16.075226321411034,18.268380732402136,13.86306410271197,15.92698220021055,14.548916663877442,13.855773130053944,13.8661199681741,15.066130149319243
27.0990990990991,16.081548121521337,18.27926772289446,13.863711034712429,15.932393838445677,14.550729355404476,13.856543427248052,13.86638729950189,15.069121305871239
27.195195195195193,16.087888144418375,18.290187399839414,13.864359606204241,15.937821841593177,14.552547707133662,13.857315522372613,13.866655506029854,15.072121845547514
27.29129129129129,16.09425311695734,18.30114964483113,13.865010750771209,15.943270818813716,14.5543727801341,13.858090626893507,13.866924709142586,15.075134228394871
27.38738738738739,16.100649765993406,18.312164339463756,13.865665401997141,15.948745379267947,14.556205635474884,13.858869952276601,13.867195030224671,15.078160914460115
27.483483483483482,16.107084818381765,18.323241365331423,13.866324493465838,15.954250132116544,14.558047334225115,13.85965470998776,13.86746659066071,15.081204363790038
