Time_h,20_mM,10_mM,5_mM,2.5_mM,1.25_mM,0.625_mM,0.156_mM
7.892892892892893,10.197248430003091,10.298112638306383,10.286578317064494,10.306909410998038,10.231800234312443,10.249970705215963,10.167672300176351
7.987987987987988,10.197902291576959,10.297637704872873,10.286298273874154,10.306336278295303,10.232109694268903,10.250032055418714,10.168617261176157
8.083083083083082,10.198536983942562,10.297176469534277,10.286025757752709,10.305779698242912,10.232409692874052,10.250091505197092,10.16953487426865
8.178178178178177,10.199150006064594,10.296730783303142,10.285761942673398,10.30524190061746,10.232699104641378,10.250148835032414,10.170421470859917
8.273273273273272,10.199738856907752,10.296302497192013,10.28550800260946,10.304725115195543,10.23297680408437,10.250203825405995,10.171273382356057
8.368368368368367,10.200301035436727,10.295893462213439,10.285265111534125,10.304231571753759,10.233241665716514,10.250256256799151,10.17208694016316
8.463463463463462,10.200834040616224,10.29550552937996,10.285034443420638,10.303763500068698,10.23349256405131,10.250305909693196,10.172858475687319
8.558558558558557,10.20133537141093,10.295140549704126,10.284817172242235,10.303323129916965,10.23372837360224,10.250352564569445,10.17358432033463
8.653653653653652,10.201802526785546,10.294800374198482,10.284614471972152,10.302912691075147,10.233947968882793,10.250396001909214,10.174260805511187
8.748748748748747,10.202233005704768,10.294486853875572,10.284427516583627,10.302534413319847,10.234150224406461,10.250436002193823,10.174884262623081
8.843843843843842,10.202624307133288,10.294201839747947,10.284257480049899,10.302190526427657,10.234334014686732,10.250472345904576,10.175451023076407
8.938938938938938,10.202973930035803,10.293947182828145,10.284105536344201,10.30188326017517,10.2344982142371,10.2505048135228,10.17595741827726
9.034034034034033,10.203279373377011,10.293724734128718,10.283972859439777,10.301614844338989,10.234641697571046,10.250533185529804,10.17639977963173
9.12912912912913,10.20353813612161,10.293536344662206,10.28386062330986,10.301387508695704,10.23476333920207,10.250557242406908,10.176774438545914
9.224224224224224,10.20374771723429,10.293383865441163,10.283770001927687,10.301203483021917,10.234862013643657,10.250576764635422,10.177077726425905
9.31931931931932,10.203905615679751,10.293269147478124,10.2837021692665,10.301064997094217,10.234936595409296,10.250591532696662,10.177305974677795
9.414414414414415,10.204009330422686,10.293194041785645,10.28365829929953,10.300974280689204,10.234985959012475,10.250601327071948,10.177455514707678
9.50950950950951,10.204056360427797,10.293160399376264,10.283639566000023,10.300933563583468,10.235008978966688,10.250605928242592,10.177522677921651
9.604604604604605,10.204044204659771,10.293170071262534,10.283647143341208,10.300945075553617,10.235004529785423,10.25060511668991,10.177503795725803
9.6996996996997,10.203970362083313,10.293224908456992,10.283682205296328,10.301011046376235,10.234971485982168,10.250598672895217,10.177395199526229
9.794794794794795,10.203832331663111,10.29332676197219,10.283745925838616,10.301133705827926,10.234908722070415,10.250586377339829,10.177193220729025
9.88988988988989,10.203627612363867,10.293477482820673,10.283839478941314,10.301315283685279,10.23481511256365,10.25056801050506,10.176894190740281
9.984984984984985,10.203353703150274,10.293678922014987,10.283964038577656,10.301558009724895,10.234689531975368,10.250543352872226,10.176494440966092
10.08008008008008,10.203008102987027,10.293932930567674,10.284120778720883,10.301864113723365,10.234530854819056,10.250512184922645,10.175990302812552
10.175175175175175,10.202588310838824,10.294241359491284,10.28431087334423,10.30223582545729,10.2343379556082,10.250474287137628,10.175378107685756
10.27027027027027,10.202091825670362,10.294606059798362,10.284535496420935,10.302675374703261,10.234109708856298,10.250429439998495,10.174654186991795
10.365365365365365,10.20151614644633,10.295028882501452,10.284795821924234,10.30318499123788,10.23384498907683,10.250377423986556,10.173814872136765
10.46046046046046,10.200858772131433,10.295511678613098,10.285093023827368,10.303766904837738,10.233542670783295,10.250318019583132,10.172856494526757
10.555555555555555,10.200117201690361,10.296056299145851,10.285428276103572,10.304423345279433,10.233201628489176,10.250251007269535,10.171775385567866
10.65065065065065,10.199288934087814,10.296664595112254,10.285802752726084,10.30515654233956,10.232820736707964,10.25017616752708,10.170567876666187
10.745745745745745,10.198371468288487,10.297338417524852,10.286217627668142,10.305968725794715,10.232398869953151,10.250093280837083,10.169230299227811
10.84084084084084,10.197362303257073,10.298079617396192,10.286674074902981,10.306862125421492,10.231934902738226,10.250002127680862,10.167758984658832
10.935935935935936,10.196258937958268,10.29889004573882,10.287173268403842,10.30783897099649,10.231427709576678,10.249902488539728,10.166150264365346
11.03103103103103,10.19505887135677,10.299771553565279,10.28771638214396,10.308901492296304,10.230876164981995,10.249794143895,10.164400469753442
11.126126126126126,10.193759602417275,10.300725991888118,10.288304590096576,10.310051919097528,10.230279143467667,10.249676874227989,10.162505932229221
11.22122122122122,10.19235863010448,10.301755211719883,10.288939066234922,10.311292481176762,10.229635519547188,10.249550460020016,10.16046298319877
11.316316316316316,10.19085345338308,10.302861064073115,10.289620984532242,10.3126254083106,10.228944167734044,10.249414681752391,10.158267954068185
11.411411411411411,10.189241571217767,10.304045399960364,10.290351518961764,10.314052930275635,10.228203962541722,10.249269319906434,10.155917176243559
11.506506506506506,10.187520482573238,10.305310070394176,10.291131843496736,10.315577276848465,10.227413778483719,10.24911415496346,10.153406981130985
11.601601601601601,10.185687686414196,10.306656926387094,10.29196313211039,10.317200677805685,10.226572490073517,10.248948967404779,10.150733700136561
11.696696696696696,10.183740681705332,10.308087818951666,10.292846558775963,10.318925362923894,10.22567897182461,10.248773537711712,10.147893664666373
11.791791791791791,10.18167696741134,10.309604599100435,10.293783297466694,10.320753561979682,10.22473209825049,10.248587646365573,10.144883206126522
11.886886886886886,10.179494042496916,10.31120911784595,10.294774522155823,10.322687504749652,10.22373074386464,10.248391073847674,10.141698655923099
11.981981981981981,10.177189405926761,10.312903226200756,10.295821406816582,10.324729421010396,10.222673783180554,10.248183600639335,10.138336345462195
12.077077077077076,10.174760556665568,10.314688775177396,10.296925125422215,10.32688154053851,10.221560090711721,10.24796500722187,10.134792606149906
12.172172172172171,10.172204993678031,10.31656761578842,10.298086851945952,10.32914609311059,10.220388540971632,10.247735074076592,10.131063769392327
12.267267267267266,10.169520215928847,10.318541599046371,10.299307760361035,10.33152530850323,10.219158008473773,10.247493581684822,10.127146166595546
12.362362362362362,10.166703722382714,10.320612575963795,10.300589024640704,10.33402141649303,10.217867367731639,10.24724031052787,10.123036129165664
12.457457457457457,10.163753012004324,10.322782397553238,10.30193181875819,10.336636646856581,10.216515493258711,10.246975041087051,10.11872998850877
12.552552552552552,10.160665583758378,10.325052914827246,10.303337316686736,10.339373229370484,10.215101259568488,10.246697553843683,10.11422407603096
12.647647647647647,10.157438936609571,10.327425978798363,10.304806692399575,10.342233393811332,10.213623541174456,10.24640762927908,10.109514723138325
12.742742742742742,10.154070569522593,10.329903440479137,10.306341119869948,10.345219369955721,10.212081212590105,10.246105047874563,10.104598261236958
12.837837837837837,10.150557981462144,10.332487150882114,10.30794177307109,10.348333387580247,10.210473148328925,10.245789590111437,10.099471021732958
12.932932932932932,10.146898671392924,10.335178961019837,10.309609825976244,10.351577676461506,10.208798222904402,10.245461036471024,10.094129336032413
13.028028028028027,10.143090138279621,10.337980721904854,10.311346452558638,10.354954466376093,10.20705531083003,10.24511916743464,10.088569535541419
13.123123123123122,10.139129881086937,10.340894284549709,10.313152826791518,10.358465987100608,10.205243286619297,10.244763763483597,10.08278795166607
13.218218218218217,10.135015398779567,10.343921499966953,10.31503012264812,10.362114468411642,10.203361024785691,10.244394605099211,10.07678091581246
13.313313313313312,10.130744190322204,10.347064219169125,10.316979514101675,10.36590214008579,10.201407399842704,10.244011472762802,10.070544759386681
13.408408408408407,10.126313754679543,10.350324293168772,10.319002175125428,10.369831231899653,10.199381286303828,10.243614146955679,10.064075813794826
13.503503503503502,10.121721590816286,10.353703572978441,10.321099279692614,10.373903973629824,10.197281558682548,10.24320240815916,10.05737041044299
13.598598598598597,10.116965197697125,10.357203909610678,10.32327200177647,10.378122595052899,10.195107091492355,10.24277603685456,10.050424880737268
13.693693693693692,10.112042074286755,10.36082715407803,10.325521515350234,10.382489325945473,10.192856759246743,10.242334813523197,10.04323555608375
13.788788788788787,10.106949719549874,10.364575157393043,10.327848994387141,10.387006396084143,10.19052943645919,10.241878518646383,10.035798767888533
13.883883883883883,10.101685632451177,10.368449770568258,10.330255612860432,10.391676035245506,10.188123997643201,10.241406932705434,10.02811084755771
