Time,200,200.1,200.2,100,50,50.1,50.2,50.3,25,25.1,25.2,25.3,12.5.1,12.5,12.5.2,6.25.1,6.25.3,6.25.2,6.25,3.125.2,3.125.1,3.125,1.5625,1.5625.2,1.5625.1,1.5625.3,0.78125,0.78125.3,0.78125.2,0.78125.1,0.390625.2,0.390625,0.390625.1,0.195313.1,0.195313.3,0.195313,0.195313.2,0,0.1,0.2,0.3
57,0.0013385787741474,0.0203292052561181,0.001435336363432,0.0063060626925474,0.0010860324291554,0.0031087050316495,0.0023904028731187,0.0046435838526056,0.0055213040415582,0.0013184466233707,0.0041815928690425,0.0048609080096944,0.0069496736315768,0.0028807534897339,0.0017316143293627,0.0083008925921226,0.0031702450664755,0.0009090233201449,0.0030974845946328,0.0119184296136947,0.0041216471231205,0.0024707517474507,0.0041909318546269,0.0030231801684738,0.0028372380501266,0.0008076655124706,0.0062700541146081,0.0063433822147135,0.0052671891648412,0.0050436312364587,0.0134931944840597,0.0027486747802006,0.0003926342014669,0.004177528318217,0.0028862691039156,0.0011007196929478,0.0013105228995596,0.0039182768607415,0.0019677735685241,0.0038655038808885,0.000642027061769
59,0.0013160627084723,0.0227306563416468,0.0012483576077495,0.0079352451933805,0.0007644542130843,0.003723766425074,0.0029380632552816,0.007702663907242,0.0077069627292341,0.0010395833434964,0.0068759240145126,0.0040655910280479,0.0063212811738612,0.002604180852282,0.0015855612962558,0.0073900914362671,0.0037291068676153,0.0008701280808725,0.0014710707157145,0.0183666159820761,0.0035041589831589,0.0024718345513773,0.0046972864507074,0.0031057174214268,0.003147998300008,0.0007827618088427,0.0057000165131837,0.0077557097987713,0.0046473259465525,0.0051235438000548,0.014625345811408,0.002176689070272,0.0003117970354322,0.0048521926084239,0.0024547396851855,0.0009358049083981,0.0014387494569938,0.0038510113795846,0.0017363292711572,0.0042044652189996,0.0005701573160798
60,0.0014710965541783,0.0231802608247141,0.0010358601880147,0.0061524906030237,0.0006185686871452,0.003602890565165,0.0030535730942578,0.0065774476856494,0.0084505449985501,0.0010367681148281,0.005684259718231,0.004082282194624,0.0066929650074326,0.003343979270401,0.001439508263149,0.0065788752214346,0.0051654916216726,0.0007639889440761,0.0027610877642843,0.012395692391852,0.0025551479143481,0.0030572500352077,0.004049534275457,0.0034667637618378,0.0026287124790814,0.000464690049501,0.0032405706666595,0.008006410706479,0.0059760106816872,0.0063730895911957,0.0131760675467653,0.0024075256678416,0.0003754754730837,0.0046588718457548,0.0027522679922853,0.0007708901238484,0.0015730580161688,0.0045976626018619,0.0016515144564913,0.0042708898370246,0.000628452472488
62,0.0012814786748511,0.0233365747764795,0.0008681385586195,0.0041073038756956,0.0006496342694949,0.0036175041305372,0.0038566748860217,0.002855793560745,0.007690607352849,0.0010007111642196,0.0054975776061099,0.0032971502847155,0.0092467581754298,0.0023570098287302,0.0012934552300421,0.0076861554077523,0.0047104959645226,0.0007855937134969,0.0041200249659917,0.0120478638275429,0.0032067965797345,0.0032312910939844,0.0041474843092438,0.003842678853775,0.0026417712206155,0.0004287047133588,0.0038418389237173,0.0084672021133256,0.0056406649289189,0.0062740957737173,0.0117267892821225,0.0026957615588948,0.0004180453381654,0.0058801803550914,0.0017470570819186,0.0006059753392986,0.0019707283432178,0.006261074019459,0.0020032479307338,0.0045795877713127,0.0005576255836671
63,0.0019328240069844,0.0004549717128937,0.0010692607369494,0.0030458113525654,0.0034878204181219,0.0006289166324212,0.0015743443874804,0.0008099048993221,0.0067784227937632,0.0012058877502099,0.0017993320091112,0.0046980948960716,0.0004783377087849,0.000833729164488,0.0011474021969352,0.0007646685221178,0.0046849377581658,0.0050256489292497,0.0011100156319603,0.0008908606602883,0.0015524493241443,0.0006554997659046,0.001508068174091,0.0019857018933082,0.0013291289567923,0.0008160551120763,0.0013921688203789,0.0082750124822613,0.0009733444166951,0.0008820976393647,0.0004905229052885,0.0008352322780082,0.0014704170181027,0.0010204716842464,0.0007418461715519,0.0004410605547489,0.0016454602939701,0.0009393293315521,0.0010933426719003,0.0004963074174658,0.0009729285084555
64,0.0017778584139246,0.0232610198769481,0.0009644603048413,0.0019843188294351,0.0007258796281532,0.0040601930759649,0.002126869472251,0.0033903660980019,0.0058662382346774,0.0010512067197823,0.0052510059313563,0.0060990395074278,0.0073604994459676,0.0030839786114569,0.0008384896614035,0.0065994082669345,0.004659379551809,0.0008631163818325,0.0043055240438331,0.0137296283432744,0.0024302211182409,0.0033070219273408,0.0052849330947059,0.0043354560315751,0.0021345829673368,0.0011883456004489,0.0048261828904467,0.008082822851197,0.0057877544964981,0.0063057316984036,0.0081180959015723,0.002682396635471,0.0004286245112347,0.005497270012564,0.0012945681611052,0.0044513182877627,0.0013201922447224,0.0047822435185611,0.0021323721401088,0.0054875369437353,0.0006990469702864
65,0.0014044467196142,0.022353023465428,0.0009228263063049,0.0009228263063049,0.0007608063589307,0.0034689026953364,0.0026793945570216,0.0042386704472621,0.0052994146739122,0.0009388198528202,0.0056742749261377,0.0055827420253753,0.0056020482365331,0.002893758924069,0.0018401181369402,0.007326638086151,0.0044839348761264,0.0009193782260988,0.0034084206098061,0.0134905249429308,0.0022945170612361,0.0036426077758374,0.0061831822664873,0.0046849507349074,0.0022784480027432,0.0017897830247784,0.0050341411542083,0.0088198502029136,0.0055980197916822,0.0068809317292607,0.0077293926729814,0.002631502143226,0.0004485241809941,0.00585545482802,0.0018472901506584,0.0088198502029136,0.0014495496565961,0.0023663772743675,0.0025191121707043,0.0047793199606465,0.000710891079791
66,0.002870871136421,0.0121729051141205,0.0040711029775577,0.0013257340352168,0.0008537996153268,0.0050927745020214,0.0028841708437081,0.0030197286403401,0.0056738008603082,0.0008691694695203,0.001169101284837,0.0049669339811378,0.0036492120732727,0.002137746943644,0.0028417466124768,0.0041011936566524,0.0029738212554047,0.0008225945350093,0.0027096392410686,0.0078888330589885,0.0037486548827132,0.0040758640038895,0.0051158261957908,0.00506177595382,0.002615591066254,0.0023912204491079,0.0101473356024729,0.0017652531503565,0.0013367121540242,0.0047987956585537,0.0073406894443905,0.0023194751498917,0.0004684238507535,0.0004684238507535,0.0024000121402116,0.0062255248713864,0.0015789070684698,0.0073406894443905,0.0015789070684698,0.0040711029775577,0.0007227351892956
67,0.0043372955532277,0.0019927867628129,0.0010842088741873,0.0017286417641287,0.0009467928717228,0.0067166463087064,0.0029423523845893,0.0018007868334181,0.0060481870467043,0.0007995190862204,0.0011827980404455,0.0043511259369004,0.0016963759100123,0.0013817349632189,0.0008176570385059,0.0008757492271539,0.0062564179325795,0.0060481870467043,0.0020108578723311,0.0022871411750462,0.001008218522835,0.0045091202319417,0.0040484701250943,0.0054386011727326,0.0029527341297649,0.0029926578734374,0.0152605300507376,0.0084515116600652,0.0060939554815595,0.0027166595878467,0.0029703140798933,0.0020074481565574,0.0008449988097658,0.0012270077537255,0.0029527341297649,0.0036311995398592,0.0040484701250943,0.0014733502954671,0.003556934674685,0.0015226430095125,0.0060228049123598
68,0.0017318818672372,0.0016796428191731,0.0013910676203635,0.0009355124501062,0.0008538931871981,0.0009234475926381,0.000747694870283,0.001778933783311,0.0005948903746263,0.0006716402526135,0.0004075920915956,0.0008689544987535,0.0008834116262035,0.0009592139095118,0.0012160514868956,0.0008606321198326,0.0012764884672481,0.0009691469399661,0.0005593478850386,0.0012945960841046,0.000733925213446,0.0041473043187327,0.0054707905496586,0.0154110518996609,0.0009994630176168,0.0020901074805323,0.0015336920192277,0.0022055611530855,0.0133638654273254,0.0010303659173037,0.0009974326220066,0.0008827428689474,0.0007501924539584,0.0008102952681451,0.0042914652997087,0.001036874208332,0.0107499110167156,0.000662010683723,0.0004937094485705,0.0032409699970973,0.0034372237622722
69,0.0028390223399772,0.0250291476867696,0.0021055158937798,0.0109057737900978,0.0007609935026733,0.0031547154898915,0.0024870519825516,0.007683047846651,0.0055939663562159,0.0013050533164153,0.0008925393582493,0.0057379084941942,0.0060133960065009,0.0025751147643129,0.0013380066526996,0.0031097046737423,0.0068264199120586,0.0009357654157788,0.0018499209175077,0.0169389728262996,0.0032734788445226,0.0037854884055237,0.006893110974223,0.0053312998997139,0.0018953744865974,0.0023879308160179,0.0051675416690662,0.0087357916722155,0.0129236438005481,0.0072148880028186,0.0080820160387166,0.0034701294214766,0.0006553860981509,0.0070033167802666,0.0043557698359408,0.0010638925851629,0.0016914977259701,0.0045668342764591,0.0029895199865656,0.0049592969846822,0.0008516426121847
70,0.0016737143966416,0.0018039840277721,0.0023494105068569,0.0010802520282065,0.0007115224521651,0.000765667595741,0.0006953359357116,0.0017698858261186,0.0006446209986372,0.0007762305950241,0.0006461458475669,0.0011175085003671,0.0008476708246323,0.0011218190272877,0.0014599618185036,0.0008552639404971,0.0012279203276564,0.0006894595343253,0.000633365968529,0.001341749094689,0.000635228424675,0.0033342632163648,0.0053301266401465,0.0122125453628842,0.0011748464089007,0.0026857541515036,0.0012644992421244,0.0028612362169085,0.0110534782844093,0.0010693131631627,0.0012516351897847,0.0008943541669311,0.0005605797423434,0.0010299002962681,0.0044200743721729,0.0010909109619939,0.0096187127385592,0.0007632729554179,0.0004215801105249,0.0047375359620859,0.0005142746361726
71,0.001589841999702,0.0015460449924295,0.0018134965713297,0.0010667673594606,0.0006563875501276,0.0007099313192025,0.0007066045588153,0.0017264231772888,0.0006099252107334,0.0007084656009923,0.0005910221512181,0.0010507923069183,0.0008408352790894,0.0010930820302047,0.0013230405465835,0.0009393423022746,0.0012279863595349,0.0007327817143623,0.0006426598683556,0.0226831654311276,0.0028796739771417,0.0036631137210785,0.0047871026404424,0.004499261688577,0.001188186232787,0.0028216486077683,0.001297959034258,0.009345071198688,0.0051550479845463,0.0010416849367807,0.0095828809806465,0.0008588222636705,0.000465773386536,0.0009213078505078,0.0041886298573283,0.00091385772198,0.0017557030571632,0.0006513694795012,0.0004283460532145,0.0045157749394895,0.0005729766660929
72,0.0015059696027624,0.0012881059570868,0.0012775826358026,0.0010532826907147,0.0006012526480901,0.000654195042664,0.000717873181919,0.0016829605284589,0.0005752294228296,0.0006407006069605,0.0005358984548693,0.0009840761134696,0.0008339997335464,0.0010643450331218,0.0011861192746634,0.0010234206640521,0.0012280523914134,0.0007761038943994,0.0006519537681822,0.0013010822207788,0.0007469277090229,0.0039919642257923,0.0042440786407384,0.0118437757654916,0.0012015260566732,0.002957543064033,0.0013314188263915,0.0024398888203236,0.0128443603715572,0.0010140567103987,0.0013054874447325,0.0008232903604099,0.0003937188257984,0.0008127154047475,0.0039571853424836,0.0007368044819662,0.0112928412414822,0.0005394660035846,0.000435111995904,0.0044894571192099,0.0009060867420016
73,0.0016147417041262,0.0008411336561485,0.0009835325527243,0.0019205401979168,0.0006839952878577,0.0017629789935437,0.0014010105291647,0.0012775454400266,0.0035871964793802,0.0035193494751574,0.0008707483936114,0.0034299736616403,0.0146342737226142,0.0004648859203276,0.0010505369196505,0.001526068668214,0.0008784992732097,0.0007670873086344,0.0143049336023467,0.0010542679381029,0.002544864466349,0.0016575948578047,0.0047204335894857,0.0008196979699284,0.0124599928960327,0.0010876098675495,0.0022685116281033,0.0064499850416814,0.001620918658044,0.0038566811215414,0.0017102667469371,0.0058063285284585,0.0009929450934428,0.005231110241993,0.0009733453829796,0.0016681666283942,0.0008298319817965,0.0015943363733151,0.0017335176512895,0.0046950024659672,0.0007967993304844
74,0.0017235138054901,0.0244628922130853,0.0006894824696461,0.0027877977051189,0.0007667379276253,0.0028717629444234,0.002715979258037,0.0071651125049996,0.0065991635359308,0.0011556985941439,0.000967935186126,0.0058758712098111,0.0048489408009127,0.0025660949884685,,0.0020287166723758,0.0078683521813263,0.0007952442578792,0.0024024878323958,0.017252473634786,0.0043428012236751,0.0037037924032434,0.0051967885382331,0.0046256527815569,0.002034294702906,0.0010080791539392,0.006075200210383,0.0104600812630393,0.0033567320111682,0.0066993055326842,0.0117942863487449,0.003622688072929,0.0004318757817432,0.0060446198037121,,,0.0014182126640577,0.0071621508031792,0.0026920346246228,0.0049005478127245,0.0005948183401752
75,0.0013247620339145,0.0236740158688757,0.0004359134892214,0.0027619466472574,0.0005807546237442,0.0025807212075734,0.0028195059716288,0.0073135265558231,0.0054442252532013,0.0011348143058544,0.0029900142358803,0.0059310498016806,0.0048817423724945,0.0041681447556816,,0.0025805613533734,0.008344287826683,0.0008541109140635,0.0016836734066768,0.015077634078044,0.0041869152812746,0.002911727045237,0.0049704647147444,0.0046898344798552,0.0016050887347532,0.000928548440329,0.006521667391827,0.0101449120931749,0.0037421262926136,0.0075676747354059,0.0113854660056206,0.0045768422105904,0.0004150141891821,0.0066836608240785,,,0.0013334370120769,0.0073955073118286,0.0035498346227259,0.0049468546002506,0.0006876858631352
76,0.0014780209998108,0.0226199756564734,0.0004792457222285,0.0031744719563795,0.0006100828478686,0.0023055295739462,0.0027536285010911,0.0058221463994232,0.0059059120573533,0.0010883832936865,0.0028781230334193,0.0059862283935502,0.0048021425860352,0.0036806358247001,,0.0025780639194646,0.0088202234720398,0.0009129775702478,0.0017217818163419,0.012902794521302,0.0040310293388741,0.0033578295274525,0.0050535383919884,0.0047540161781535,0.00203252809755,0.0008490177267187,0.0060483427343861,0.0098297429233106,0.004127520574059,0.0077476691029455,0.0109766456624963,0.0038802753699815,0.000398152596621,0.0064873430784724,,,0.0012486613600962,0.0081018190208223,0.0031372636896093,0.0049931613877767,0.0007805533860952
77,0.0016312799657071,0.0215659354440712,0.0005225779552356,0.0035869972655016,0.000639411071993,0.0020303379403189,0.0026877510305534,0.0043307662430232,0.0063675988615053,0.0010419522815186,0.0027662318309584,0.0043590729983636,0.004722542799576,0.0031931268937185,,0.0025755664855559,0.0075896209180045,0.0011270392673992,0.0017598902260069,0.0172571174739228,0.0041497939856644,0.003803932009668,0.0051366120692323,0.0041092982720169,0.0024599674603468,0.0007694870131085,0.0055750180769451,0.0091737486643662,0.0037602172711332,0.0079276634704852,0.0109012382047985,0.0031837085293726,0.0003991884678705,0.0062910253328664,,,0.0014519786531255,0.0088081307298159,0.0027246927564927,0.0061852492788872,0.0007454231936993
79,0.0013643170859851,0.0204509829663537,0.0005955322616438,0.0028197682800365,0.000667132759,0.0023277899416953,0.0009470951772499,0.0025527098408643,0.0048334822530518,0.0010907704555454,0.0032666450270252,0.0056749081892961,0.0036853052070765,0.0026529919237564,,0.0035021402670173,0.0090054871818639,0.0011153316910479,0.0036300919289333,0.0167830622467527,0.0030200155342581,0.003884820956075,0.0050146633412259,0.0038264391790627,0.0021544982583186,0.0006899562994982,0.004969777487132,0.0079874189267316,0.0039558161980452,0.0069208687352551,0.0104040770788994,0.0022769882135565,0.0003493331791194,0.0060563792829306,,,0.0013640698443257,0.00519288784883,0.0028340200692808,0.0079769182839391,0.0007401547383047
80,0.0013968891535972,0.0217672574274803,0.0006053046581635,0.0034330535383416,0.0007558434410891,0.0023223267816292,0.0018166576343775,0.0029980772428691,0.0057343495034434,0.0011040261922539,0.003668997720305,0.0056372066654713,0.0034230203436574,0.0026872148140389,,0.0040203803449657,0.0097450265730112,0.0011036241146966,0.0028899126199997,0.0150735034224191,0.0036703375015454,0.0027958714476704,0.0028414371842645,0.0036502919759933,0.0020430467746619,0.0006104255858879,0.0071062591954618,0.0078244186283595,0.0041762353088129,0.0080806983495421,0.0105804267689386,0.0030383248215947,0.0003411780421081,0.0065174529746911,,,0.0016907618981304,0.0085811168169609,0.0021993455991702,0.0073174034692761,0.0006802690928856
81,0.0018090639232374,0.0222079222521913,0.0006150770546832,0.0033436527472049,0.0007102369941649,0.0021521875463447,0.0026862200915051,0.0034434446448739,0.0053846255140726,0.0010531283728948,0.0040713504135849,0.0055995051416464,0.0033578775197019,0.0025637634889194,,0.0029823528690733,0.0104845659641584,0.0010919165383453,0.0031381380873929,0.0133639445980855,0.0043206594688327,0.0026428922733169,0.0029340652010956,0.0034741447729238,0.0021300283169602,0.0005308948722777,0.0062477512960841,0.0076614183299874,0.0043966544195807,0.0071610347412657,0.0107567764589779,0.0029770099847474,0.0003330229050968,0.0059134503537119,,,0.0020174539519352,0.0072737258931339,0.0020617499116077,0.0066578886546132,0.0006203834474666
82,0.0022212386928776,0.0226485870769023,0.0007876043972326,0.0032542519560681,0.0006646305472407,0.0019820483110603,0.0021642481757829,0.0031074909493029,0.0050349015247018,0.0010022305535358,0.0033191675849209,0.0046196273591924,0.0032927346957465,0.0024403121637999,,0.0019443253931808,0.0112223276405851,0.0013690015457836,0.0033863635547861,0.0131538244019476,0.0028242126717352,0.0024899130989635,0.0030266932179266,0.0036147614029144,0.0022170098592584,0.0004513641586674,0.0053892433967064,0.0107994849646641,0.0047196162744208,0.0062413711329894,0.0094195567486064,0.0029156951479001,0.0004363726610258,0.0053094477327327,,,0.0023480331117066,0.0059663349693068,0.0019241542240453,0.0061304453944814,0.0005319503302434
84,0.0015310693784849,0.0206633259847574,0.0010320204058695,0.0053385847239616,0.0007914225700926,0.0024694934454707,0.0020093627662355,0.0032502889792379,0.0043384940708189,0.0009582076174618,0.0044661005302225,0.0043075638064554,0.0030597747497139,0.0022105819796942,,0.0005639278783804,0.0066633681654732,0.0013784219300844,0.0024484454433209,0.0119900113082169,0.0032654041400002,0.0023839276648235,0.0038662643468857,0.0033654787553072,0.0016211085074086,0.00050227364911,0.005059605446116,0.0090974483140235,0.0034839640644301,0.0087453688769113,0.0130826149350913,0.0035876584682986,0.0003858431192188,0.0044177602850243,,,0.001889001501674,0.0061077465485426,0.0017170961390842,0.0053250155328008,0.0007079879004389
85,0.001623457482514,0.0198250797068756,0.0010252603029206,0.0031016113819642,0.000781859815554,0.002095631711181,0.0021602194161369,0.0035034893737468,0.0039515592918615,0.0011381968584597,0.0045632481570706,0.0048285988258637,0.0029832923647093,0.0025370654888651,,0.0018620895695372,0.0057497407005637,0.0015185308947603,0.0023952141064203,0.010841334824409,0.0033763796182885,0.0019736562894628,0.0031680220384908,0.0031240927838045,0.0015343583655078,0.0005531831395525,0.0074875644272775,0.0088569203006832,0.0040304894489492,0.0082073598846388,0.013100512436301,0.0034365135493149,0.0004264642918709,0.0048250696968377,,,0.0018533206010625,0.0076720117740411,0.0019621470492179,0.0060513459982143,0.0006631002089687
86,0.0016222445997015,0.0189868334289937,0.0010185001999718,0.0035410762302858,0.0008144292248192,0.002129659847922,0.0023110760660382,0.0037566897682556,0.0040151787768807,0.0011956091912387,0.0046603957839188,0.0053496338452721,0.0034027327070913,0.0025128050649456,,0.0017846189948786,0.0048361132356542,0.0016586398594361,0.0020533860688311,0.0096926583406011,0.0034873550965768,0.0021787499151404,0.0033176647850668,0.0028827068123018,0.0016090701664521,0.000604092629995,0.0068525294403334,0.0086163922873429,0.0045770148334683,0.0076693508923664,0.0131184099375108,0.003545915418562,0.0004670854645231,0.0052323791086511,,,0.0018176397004511,0.0092362769995396,0.0022071979593516,0.0067776764636277,0.0006182125174986
87,0.0016210317168891,0.0191454143681212,0.0010244796932957,0.0039805410786074,0.0008469986340844,0.0021636879846629,0.0022064238561668,0.0033598363779885,0.0040787982619,0.0012530215240178,0.0051142509797045,0.0046177905262137,0.0038221730494732,0.0024885446410261,,0.0017071484202199,0.0065523360410571,0.001483947804768,0.0017115580312419,0.0180542518866777,0.0032954854818984,0.0023838435408181,0.0034673075316428,0.0028250335420487,0.0016837819673964,0.0006550021204376,0.0062174944533894,0.0072405314094919,0.0033885270554148,0.007131341900094,0.0111969737302831,0.003655317287809,0.0004535854890959,0.0056396885204644,,,0.0020650497281534,0.008287039933788,0.0031713757500497,0.0059320978763659,0.0007042519288016
89,0.0014026491226973,0.0169342460301674,0.0009646546359691,0.0050519726625534,0.0008985254383052,0.0018718008518753,0.0021949755628523,0.0028139403304959,0.0059121761780662,0.0010646871098944,0.0045247198405928,0.0066378134777626,0.0050217939940239,0.0034163228874422,,0.0014343166458304,0.0035854452612637,0.0010658990868539,0.0017657226782755,0.0112161226333527,0.0054449146480874,0.0017812301547519,0.0036589481049295,0.0024419180136593,0.0018384268571918,0.0009626169171139,0.0042224944593758,0.0058899509175817,0.0039170145629573,0.0064075069182735,0.0089216922170392,0.0043415744025276,0.0004662366032884,0.0044350872106071,,,0.0019223460928469,0.0082464458328265,0.0038656493747163,0.0052459045641176,0.0009740115090009
90,0.0013680444784344,0.0169418210216513,0.0009071095119154,0.0026580186777258,0.0008796022381571,0.0022979486498621,0.0019579787231707,0.0023329482163705,0.0051684564482969,0.0010135723099538,0.0048205232418675,0.0060570768326688,0.0044702544651184,0.0028330280403034,,0.0017423005226168,0.0046445548097895,0.0012728010874115,0.0022749992330618,0.0120984210378041,0.0050650418232829,0.0011503403466649,0.0029075071722452,0.0025770351683847,0.0015812057107605,0.0011849042580623,0.0049734122835445,0.0066032243308779,0.0035499664965222,0.0063109804492199,0.0090678521650528,0.0036552764956643,0.0004788877174809,0.0039810582253495,,,0.001829956963072,0.0081402220428734,0.0033507203448772,0.0048535758276019,0.0007997674294542
91,0.0013374358392472,0.0169493960131352,0.0008495643878616,0.0028706755313711,0.0008252612017182,0.0022399970250674,0.001720981883489,0.0018519561022451,0.0049763288845765,0.0010652791661133,0.0051163266431422,0.0054763401875749,0.0032543007717656,0.0028466970892415,,0.0017453750975314,0.0057036643583152,0.0014797030879692,0.0024208762565345,0.0129807194422555,0.0046851689984784,0.001120708133677,0.0021560662395609,0.0027121523231102,0.0013239845643293,0.0014071915990107,0.0057243301077132,0.0073164977441742,0.0031829184300872,0.0062144539801663,0.0092140121130664,0.0029689785888011,0.0004915388316735,0.0035270292400919,,,0.001737567833297,0.0080339982529203,0.002835791315038,0.0044612470910862,0.0006255233499074
92,0.0013068272000599,0.0167918971047455,0.0010765399535572,0.0030833323850164,0.0007709201652794,0.0021820454002727,0.0022393257203724,0.0023509222537204,0.004784201320856,0.0011169860222728,0.0057890424120222,0.007142726035014,0.0020383470784127,0.0028603661381795,,0.0017484496724459,0.0045094307585066,0.0013303789701605,0.0025667532800071,0.0116759289188884,0.0040365374329312,0.0010910759206891,0.0020720329028602,0.0027813417145693,0.0004332768324747,0.0014849067268135,0.0058580875610917,0.0067573590980409,0.0007882922319559,0.0048721229887578,0.0111618108929045,0.0041011635814143,0.000504189945866,0.0051641438883737,,,0.0017138426299481,0.0079855783268271,0.0023839370878421,0.0066737159489973,0.0006598701170901
94,0.0012762185608726,0.0173444346558736,0.0007961895010102,0.0050606201773585,0.0007564765906535,0.0019746815157406,0.002407387135571,0.0029062261784751,0.0070769590420106,0.0011631011496526,0.0042701446507519,0.0041733624795798,0.0026797675387288,0.002315764575203,,0.0018817433361628,0.0072135760877691,0.0014271485859642,0.002744107322974,0.012856918678079,0.004568980812716,0.0010992042576336,0.0023810577670912,0.0027253034457806,0.0014391971541083,0.0010427521445931,0.005702747429072,0.0072104959317843,0.0043066696507873,0.0042857029761755,0.0098702374209836,0.0015067014481081,0.0004838408424103,0.0064756448902164,,,0.0016901174265992,0.0071111775761112,0.0023725552708159,0.0060320583515292,0.0006883654512942
95,0.001527518146639,0.0169445306841059,0.000900283228329,0.0053128094681104,0.0007203843615912,0.0025823805055859,0.0022583447089387,0.0023331555537667,0.0049337059209,0.0012313648212476,0.004299522872373,0.0043321138906854,0.0024610039493465,0.0020463247656891,,0.0016622756153005,0.0054777685348046,0.001305566183064,0.0025716446716951,0.0136437149422675,0.0046117256707917,0.0019235979343723,0.0027321617660583,0.0028357228847822,0.0016021471026493,0.0011559218457499,0.0057600139285252,0.0073550823243738,0.0046278262566047,0.003911259334044,0.01015456324663,0.0023142869211876,0.0004889237751971,0.0066170287968593,,,0.0016663922232502,0.0066868605535206,0.0018434070790422,0.005528722689105,0.0006518533645136
96,,0.0165446267123382,0.0010043769556477,,,,0.0021093022823065,0.0017600849290582,,,0.0043289010939941,0.0044908653017909,0.0022422403599641,,,0.0014428078944381,0.0037419609818401,0.0011839837801638,0.0023991820204162,0.014430511206456,0.0046544705288674,0.002747991611111,0.0030832657650254,0.0029461423237838,0.0017650970511902,0.0012690915469068,0.0058172804279783,0.0074996687169632,0.0049489828624222,0.0035368156919125,0.0104388890722763,0.0031218723942671,0.000494006707984,0.0067584127035023,,,0.0016426670199013,0.00626254353093,0.0013142588872684,0.0050253870266808,0.0006153412777331
