Time,250,250.1,250.2,250.3,125,125.1,125.2,125.3,62.5.3,62.5.1,62.5,62.5.2,31.25,31.25.1,31.25.2,15.625.1,15.625,15.625.3,15.625.2,7.8125.2,7.8125,7.8125.1,3.90625.1,3.90625.3,3.90625,3.90625.2,1.95312.2,1.95312.3,1.95312,1.95312.1,0.976563,0.976563.1,0.976563.2,0.488281.1,0.488281.2,0.488281.3,0.488281,0.24414063,0.24414063.1,0.24414063.2,0.24414063.3,0,0.1,0.2,0.3
58,0.0013677185434003,0.0007502021975774,0.0019991895486445,0.0012171382740032,0.0010766698082606,0.0009140619182595,0.0013645564334015,0.0018884150615831,0.0050429196464469,0.0044342677111514,0.004123819290188,0.0014171408506325,0.0037166818696954,0.0048807346938491,0.0010127321763687,0.0041776196221803,0.0028040711053002,0.0021829050358388,0.0024469923469082,0.0012577456223866,0.0014214881600314,0.0009805610638812,0.0040819225915458,0.0029615358576743,0.0018067593000416,0.0009025816747827,0.004844470872154,0.001787207629547,0.0005993414682078,0.0019835939521846,0.013337563410186,0.0036217899873311,0.0006984963506695,0.0055340004783408,0.0032593312178966,0.0004903936515737,0.0012390852969619,0.004603437087692,0.0037020647856309,0.0010553053130717,0.0006363912532086,0.0012079410919781,0.0037283617769166,0.0004410568181023,0.001250370500484
59,0.0013922928680345,0.0007684007911958,0.0026024960773582,0.001270466377092,0.0007913839579557,0.0008955341037193,0.0013660240010088,0.0014855898559676,0.0059395473718302,0.0043332839045682,0.0040385596618452,0.0011946286695989,0.0036456661599533,0.0049289040314489,0.0010986481592292,0.0017923766896305,0.0030401027133613,0.0023653364074451,0.0027450010456179,0.0013944116155215,0.0014665886788534,0.0009166531951905,0.0039515161854861,0.003383691883373,0.0018575188808334,0.0008597157152868,0.00341507091787,0.0014127017787875,0.0006178235709944,0.0011726872625766,0.0127534444185802,0.002977587452111,0.0006896302940536,0.006095136776829,0.0028981251187844,0.0005135279502723,0.0011204424288229,0.0051993031527816,0.0036391882145617,0.0011051032017055,0.0007125799954564,0.0011706802815414,0.0044204920540591,0.0003628822044317,0.001066671105143
61,0.0009695751120029,0.0006790161150399,0.002913938426913,0.0010863608149136,0.0008879093518842,0.0010504718165281,0.0013674915686162,0.0010827646503521,0.0063683091249648,0.0040768183097685,0.0031474266934633,0.00166259038555,0.0031465414174242,0.003165575376747,0.0010684520965235,0.0021841139579334,0.004052831025129,0.0030917786528299,0.0023085364691238,0.001126822970495,0.0012244584882068,0.0011535244561282,0.0048557333849393,0.0038058479090716,0.0015767049920676,0.0007957787641183,0.002622641178897,0.0016217027326505,0.000636305673781,0.0010769139193749,0.0121155752240413,0.0041208919991613,0.0006807642374376,0.0040290274569672,0.0031145544411823,0.0005648049769652,0.0013467988300438,0.004061850811015,0.0045784290247916,0.0011086655014652,0.0006909735482957,0.001322206421918,0.0055235173302415,0.0005528415711728,0.0009285892139879
62,0.0010279634319849,0.0007117518165115,0.0030854578947326,0.0012003083367494,0.0008488634068254,0.0010141311869041,0.0013689591362236,0.0006799394447366,0.0059147162240159,0.0038391881311455,0.0037575555936024,0.0016715465890628,0.0024970310463588,0.0035740474417568,0.0010933700147933,0.0050029591243582,0.0032636328389445,0.0029068063738902,0.0020632379674628,0.001096180208906,0.0014238058289301,0.0010689480013683,0.0020222865417993,0.0042280039347703,0.0013544838804055,0.0008813168952334,0.002552955043764,0.0017772633698175,0.0007093609676717,0.0011439102710434,0.013967478985853,0.0037701487613011,0.0006718981808216,0.0032583425059493,0.0033011874296521,0.0005968608046932,0.0012095972918986,0.0039399887293757,0.0041094204481597,0.0011572766258376,0.0007623513563918,0.0022085568992524,0.0049508027158092,0.0005155896399789,0.0010193024229741
63,0.0006546365553555,0.0015594216511501,0.0013801171457548,0.0011943269685992,0.0009610366844677,0.0013027760009464,0.0013704267038309,0.000277114239121,0.0054611233230669,0.0015460842477484,0.0034971166396247,0.0016805027925755,0.0011022515025883,0.0011599334674458,0.0011182879330631,0.0007801332214034,0.0014356183336806,0.0027218340949504,0.0018179394658017,0.0010655374473171,0.0009925819484951,0.0009843715466083,0.0011548424413857,0.0046501599604689,0.0011963470391279,0.0009668550263484,0.002483268908631,0.0019328240069844,0.0016364520489895,0.0012818083391357,0.0008673923437013,0.001104103239132,0.0006630321242057,0.0008258422996407,0.0034878204181219,0.0006289166324212,0.0009247200972734,0.000515657288346,0.0010027710965732,0.0012058877502099,0.000833729164488,0.0010660727303511,0.0015894242237889,0.0004783377087849,0.0011100156319603
64,0.0008640290611359,0.0007219491989705,0.0033480983178035,0.0011883456004489,0.0008007508230988,0.0011319613154843,0.0008733129098991,0.0006826646676759,0.0056581867378599,0.0033931921676232,0.0032366776856471,0.0011330622982144,0.0031761521101089,0.0044513182877627,0.000895975309646,0.0031813143656597,0.0028256555193307,0.0019159248004584,0.0019959063042409,0.0017760495607712,0.0013906537029465,0.0011060542722802,0.0022841329438809,0.0012191647112798,0.0012754956655694,0.0007694434633182,0.0022298892129065,0.0021873940805431,0.000974812760442,0.0013476590347523,0.0127718733341267,0.0022468399046131,0.0006541660675897,0.0027924451650838,0.0040171245737418,0.000526448798646,0.0008384896614035,0.0037848331568665,0.0041533952227967,0.0010106207923672,0.0007534603501493,0.0027154975917625,0.0040189228042261,0.0007178040410065,0.0010165497990634
65,0.0011225076743885,0.0008136838157977,0.0036392245102107,0.001153205394856,0.0009559964181883,0.0010701069902729,0.0021663006671912,0.0010882150962307,0.0075779847546336,0.0034659240932373,0.0030047865619707,0.0013133019751754,0.0032164905356449,0.0044505516911399,0.0009203606042496,0.0024448894770016,0.0033357687717808,0.0028894603633159,0.0019753929246343,0.0015337796857264,0.0014982220863293,0.0010142292527351,0.0032197137804502,0.0012119995896695,0.0025958883676929,0.0008272037132961,0.0028445888186949,0.0018405798026643,0.0009165340164424,0.0013967376400626,0.0125637045670097,0.002852467670751,0.0006453000109738,0.0034203170877395,0.0045799450098159,0.000564405550682,0.0007805569832799,0.0039444064538226,0.0050470286108828,0.0012732181028203,0.0009359635557957,0.0024297333466995,0.0044192687830633,0.0009572703732281,0.0010143853267059
66,0.0013809862876411,0.0009054184326249,0.0039303507026179,0.001118065189263,0.0011112420132779,0.0010082526650614,0.0034592884244834,0.0014937655247855,0.0094977827714073,0.0035386560188513,0.0027728954382943,0.0014935416521365,0.0032568289611809,0.0044497850945171,0.0009447458988532,0.0017084645883434,0.003845882024231,0.0038629959261734,0.0019548795450277,0.0012915098106816,0.0016057904697121,0.0009224042331899,0.0041552946170195,0.0012048344680592,0.0039162810698164,0.000884963963274,0.0034592884244834,0.0014937655247855,0.0008582552724429,0.001445816245373,0.0123555357998927,0.003458095436889,0.0006364339543578,0.0040481890103952,0.0051427654458899,0.0006023623027181,0.0007226243051563,0.0041039797507787,0.005940661998969,0.0012042799190623,0.0008116124093546,0.0021439691016364,0.0048196147619005,0.0003451943788058,0.0012048344680592
67,0.0012443158526743,0.0041779130424815,0.0011983216110645,0.004519959166209,0.0007981620399388,0.0014841518756931,0.0089070681596748,0.0017101583133098,0.0007554391250159,0.002552650125277,0.0006941201501318,0.0033621172604101,0.0096523664590379,0.0009503670302377,0.0013166118790752,0.003316522197722,0.0038224715192406,0.0021085086298081,0.0018819725268844,0.0017157755829336,0.0016103105929294,0.0121987744274984,0.0021254953665741,0.0058342883051269,0.0017544383706068,0.0024369597780742,0.0036681806847031,0.0030274098019144,0.0015825569555306,0.0049943697502812,0.0127948042908212,0.0029144573180472,0.0022149776899141,0.0005345706901662,0.0023240827360935,0.0070742557675257,0.0007813835320056,0.0015778207145562,0.0085731690262418,0.001232037512655,0.0008273032680551,0.0018262338766081,0.0017398243576632,0.0008673877943472,0.0017121843010643
68,0.001547118385091,0.0036438088581119,0.0038938692210011,0.0012257653668814,0.0008105384160082,0.0026348201406084,0.0060902735020987,0.0093245655698047,0.0061830530490074,0.0022240123059372,0.0037936155621774,0.0012506560135769,0.007409954064052,0.0040826275165282,0.0016884778592973,0.0027500794416106,0.0036463004703586,0.0027361552813767,0.0018090655087411,0.0048206798028655,0.004306813686598,0.0013681793749598,0.0025575076765698,0.001645848130191,0.0031606363235329,0.0008830976658919,0.0038770729449229,0.001160141125681,0.0133058523211501,0.0035499428220305,0.0133364242507059,0.0032720678961415,0.0007052602181525,0.0041088092684086,0.0034199706557141,0.0006042473707968,0.0016342177572786,0.0012351800364028,0.0065752058543568,0.0012597951062478,0.0008429941267555,0.0015084986515798,0.0046634277055046,0.0025051847533177,0.0013459449154621
69,0.0018499209175077,0.0031097046737423,0.0009357654157788,0.0068264199120586,0.0008229147920775,0.0037854884055237,0.0032734788445226,0.0169389728262996,0.0047993782656405,0.0018953744865974,0.006893110974223,0.0053312998997139,0.0051675416690662,0.0072148880028186,0.0087357916722155,0.0021836366854992,0.0034701294214766,0.0080820160387166,0.0028272961137139,0.0012099196760487,0.0070033167802666,0.0016914977259701,0.0029895199865656,0.0008516426121847,0.0045668342764591,0.0049592969846822,0.0023791733962413,0.0029041848351924,0.0250291476867696,0.0021055158937798,0.0138780442105907,0.0036296784742357,0.000938556208465,0.007683047846651,0.0031068602395388,0.0101787105642304,0.0024870519825516,0.0008925393582493,0.0057379084941942,0.0015932455258172,0.0037720356687629,0.0012325071496238,0.005392844300555,0.0041429817122881,0.0012340061119529
70,0.001987292966156,0.0034607855577027,0.000773985369095,0.009361216552892,0.0007868153242848,0.0033342632163648,0.0030765764108321,0.0198110691287136,0.0047748430648222,0.0020215934174013,0.0053301266401465,0.0049152807941454,0.006434023533563,0.0091373798478343,0.0090404314354517,0.0034007638566075,0.0037135853362192,0.0088324485096816,0.0016465347501249,0.0012192288740759,0.0069787562284009,0.0017236003915666,0.0025827631709922,0.0007123096391388,0.0063786133825051,0.0047375359620859,0.0031325922888898,0.003023140720827,0.0250478259989989,0.0007689997166501,0.0129295003922219,0.0037169793393492,0.0011718521987776,0.0086673084502836,0.0030946837740773,0.0111704861978885,0.0028359961097934,0.0008297125822763,0.0054473786161539,0.0012966350254164,0.0034059806726708,0.0013181860730645,0.005414553713968,0.0035518730843893,0.0013469487582662
71,0.0013413930978792,0.0006815030030238,0.0036507999114358,0.0013617980126143,0.0007507158564921,0.0011621580192332,0.0028796739771417,0.0226831654311276,0.004750307864004,0.0025030370441614,0.00366318361925,0.004499261688577,0.0021057692752308,0.004530258693183,0.009345071198688,0.0046178910277159,0.006293085363525,0.0095828809806465,0.000465773386536,0.0012285380721031,0.0014248604184183,0.0017557030571632,0.0042859387375268,0.0005729766660929,0.0016157096940718,0.0045157749394895,0.0038860111815383,0.0031420966064615,0.0010952314657049,0.0013951657621099,0.0119809565738531,0.0038042802044627,0.0014051481890901,0.0029845143472467,0.0030825073086157,0.0121622618315466,0.0006897807393327,0.0053211844084538,0.0039643215912703,0.0010000245250157,0.0030399256765786,0.0014038649965052,0.0054362631273811,0.0029607644564904,0.0014598914045795
72,0.002655356254457,0.0020617196024916,0.0007690293638509,0.0075852319510929,0.0006377951047191,0.0039919642257923,0.0040279119115353,0.0230757589019501,0.0047257726631857,0.0017262820422633,0.0042440786407384,0.0053626878359794,0.0057313655832228,0.0072244142763155,0.009493609060233,0.0036485034479813,0.0053714633990765,0.0003937188257984,0.0012353790355622,0.0015179687567209,0.005771885284813,0.0113503567992841,0.0024380487469745,0.0044894571192099,0.0057546673407358,0.0026912208030781,0.0005942755771007,0.002154872652032,0.0221191115304031,0.0006758066761524,0.0110672724736268,0.0042407677353885,0.0014882035285627,0.0098118504151073,0.0040057141566491,0.0007644459150157,0.0026458696906676,0.0009297517257875,0.0040894716032951,0.0027864542938375,0.0099484585401444,0.0014895439199459,0.0046899755242135,,0.0009360154913247
73,0.0018673242600951,0.0014313443846845,0.0036588766149958,0.0011864406671143,0.0006889945158904,0.002592763247874,,,0.0047012374623674,0.0023177161154344,0.0036622682627038,0.0018055709401053,0.0039602420685317,0.0058338249421393,0.0009519129221636,0.0039957237462997,0.005716946176358,0.0035862841735798,0.0020049846845884,0.0013287583796718,0.0036419759324178,0.0011607552056108,0.0032138734175551,0.0021414240761722,0.0035741327097756,0.0008666666666666,0.0028137711420346,0.0011676486976024,0.0118480620297162,0.0013474271346365,0.0101535883734005,0.0046772552663143,0.0015712588680353,0.0063162487505546,0.0049289210046825,0.0006351105294477,0.0006833019359565,0.0045810727003817,0.0043657251238104,0.0010330321636195,0.0007217401165554,0.0015752228433866,0.003943687921046,,0.0010891868554514
74,0.0010792922657333,0.0008009691668775,0.0042363334392376,0.0011103608578151,0.0007401939270618,0.0011935622699558,,,0.0040781635876354,0.0029091501886055,0.0030804578846692,0.0014870743097347,0.0021891185538406,0.004443235607963,0.0008550151392148,0.004342944044618,0.0060624289536395,0.0031563330419341,0.0018872244822751,0.0010947823891681,0.0015120665800226,0.0011021426669427,0.0039896980881356,0.0011969399714804,0.0013935980788155,0.0008852930336955,0.00352760764841,0.0011344738270218,0.0015770125290292,0.0012193365211382,0.0090839517431406,0.0036543296336969,0.0015274474458385,0.0028206470860019,0.0041253945029456,0.0007141206761588,0.0007130783633496,0.0034921639403693,0.004222723310479,0.0013855782765668,0.0006392851411721,0.0014918512979153,0.0028497758597438,,0.0008880679414688
76,0.001335664408556,0.0006496679147478,0.0045421057236968,0.0011455916605484,0.0006417235667618,0.0012265522327837,,,0.0036081351089125,0.0032386230101265,0.0034155858781117,0.0015964652513291,0.0017440932059701,0.0038246361620619,0.0010284458667819,0.0054222181224189,0.0065290717126914,0.0020111760535194,0.0024260681611795,0.00145436709997,0.0013152561477435,0.0011298304370642,0.0036767748454979,0.0004973252671447,0.0016760373427656,0.0007951837002335,0.0025475031210773,0.0012084872592196,0.0013581623387031,0.001282813747631,0.008934927963738,0.004733751537043,0.0014836360236417,0.0035974673551262,0.0041461939850184,0.0005813038676182,0.0007276438239039,0.0037900398412466,0.0037021501815008,0.001025360437865,0.0006306473256763,0.0016370113174569,0.0035984388866503,,0.0009091300041754
77,0.0013731148693552,0.0007343632416396,0.0047959152287881,0.001227081912793,0.0006057593948462,0.0011678935348061,,,0.0035781238921387,0.0025343179569664,0.0031275768492222,0.0016683388979474,0.0016918250469873,0.0048425018002045,0.0009898954316448,0.007664299249576,0.0072351938424978,0.0024850971914562,0.0028168605745143,0.0014267862153915,0.0013512302048401,0.0010873900032178,0.0040634001174634,,0.0014949170099522,0.0008122895673631,0.0027958090951981,0.0013658582301397,0.0015246008372315,0.0012241415320618,0.0089046414527651,0.0050742315746738,,0.0028516080797671,0.0032564831415653,0.0006027224036425,0.0006886414829273,0.0039211869004234,0.0033325814562821,0.0010296589180184,0.0006742088967376,0.0015505427699422,0.002837811699157,,0.0009234840941335
78,0.001431001879122,0.0006759015996161,0.0050497247338795,0.0013085721650375,0.0005530819133428,0.0011207648102361,,,0.0035481126753649,0.0023087298390563,0.0032836952420579,0.0017402125445658,0.0017291873710611,0.0042598187892244,0.0009513449965077,0.007761783105168,0.0076345212885415,0.002959018329393,0.003207652987849,0.001399205330813,0.0013872042619368,0.0010449495693713,0.0044500253894289,,0.0013137966771387,0.0008293954344928,0.0030441150693189,0.0015232292010598,0.00169103933576,0.0011654693164926,0.0088743549417921,0.0054147116123046,,0.0021057488044079,0.0023667722981121,0.0006241409396669,0.0006496391419508,0.0040523339596002,0.0029630127310635,0.0010339573981719,0.000717770467799,0.0014640742224274,0.0020771845116636,,0.0009378381840917
79,0.0014888888888888,0.0006174399575927,0.0042754974077601,0.0011992607163677,0.0005004044318394,0.0010736360856661,,,0.0030372938273362,0.0020831417211461,0.0034398136348935,0.0013959958913995,0.0017665496951349,0.0036771357782444,0.0009015769583033,0.00785926696076,0.0080338487345851,0.0027188015674675,0.0027476842631295,0.001609771894569,0.0014136298250591,0.0009321906887349,0.0046931976751113,,0.0015503347943858,0.000766668077839,0.0024562126033754,0.0020717208691764,0.0013059527779471,0.0010213386882172,0.0084044439372043,0.0025896015895123,,0.0046325751785918,0.0023453346602328,0.0006405086247753,0.0006344911681474,0.003175325454592,0.0034658274676133,0.0011921488083367,0.000604981889332,0.0014680791268268,0.0024313074848086,,0.0007609803396795
81,0.0015308629094353,0.0006299651897929,0.0043425658708462,0.0011305458855846,0.0007165808389403,0.0011163276344278,,,0.0026408857941565,0.00199652430872,0.0033388213571674,0.0017216319048706,0.0020343275073365,0.0041147154008813,0.0010327803840966,0.0088026944177533,0.0079281871938768,0.0029000016788095,0.0029388401809549,0.0013452204221359,0.0016739169638897,0.0010978930296616,0.0048772576594253,,0.0012649662308047,0.0008109653906701,0.0022985242238434,0.0018521960620033,0.0012898028564828,0.001275327019536,0.0082310419017618,0.0026598903014727,,0.0044972612269488,0.0034935347157465,0.0006568763098837,0.000637984117496,0.0042024840077557,0.00314149694993,0.001118679777436,0.0006793079788605,0.0016339717502524,0.0025980762113533,,0.0008352907414251
82,0.0012118231573458,0.0006805731151984,0.0044293106200165,0.0011186283082617,0.0005775891427186,0.0009025327886373,,,0.0022630303590242,0.0019952069470908,0.0034479945066908,0.001714069162023,0.0021061303065131,0.0033620399632778,0.0010185403308562,0.0076321877319146,0.0085109395153085,0.0026313365452839,0.0029609501984155,0.001260492525633,0.0015802256468535,0.0009442332237883,0.0041743081674181,,0.0014897758758949,0.0008049205871236,0.0027234787993609,0.0021472629777474,0.0012274657684466,0.0011495240136491,0.0084384894247808,0.0038841448388014,,0.0046810747370992,0.0038718726973018,0.0006099819655526,0.0008402714053341,0.0043507906059913,0.0033840906883346,0.0011502679937304,0.0006878977598028,0.0017106644947479,0.0024536023093859,,0.0008308867279656
83,0.0013280592763756,0.0007174275986909,0.0045160553691868,0.0011067107309388,0.000568366554625,0.00092716877418,,,0.0018851749238919,0.0019938895854616,0.0035571676562143,0.0017065064191753,0.0021779331056896,0.0026093645256744,0.0010043002776157,0.0064616810460759,0.0090936918367403,0.0023626714117582,0.002983060215876,0.0011757646291301,0.0014865343298173,0.000790573417915,0.003471358675411,,0.0017145855209851,0.0007988757835771,0.0031484333748785,0.0024423298934914,0.0011651286804104,0.0010237210077622,0.0086459369477997,0.0051083993761301,,0.0048648882472496,0.004250210678857,0.0005630876212215,0.0010425586931721,0.0044990972042269,0.0036266844267392,0.0011818562100248,0.0006964875407451,0.0017873572392434,0.0023091284074185,,0.0008264827145061
84,0.0014442953954053,0.0007542820821833,0.0034473410759347,0.0012569131161915,0.0005591439665315,0.0009518047597228,,,0.0020151861722039,0.0023452097594353,0.0035190113784128,0.0016762029070844,0.0027411098673068,0.0034086789071269,0.0010880722561337,0.005577125066674,0.0077069224153699,0.0020970084512095,0.003113621919338,0.0013186811877198,0.0014438297190815,0.0010422541659375,0.0030683511013266,,0.0015866686500537,0.0008497688576909,0.0033659872507218,0.0023349363397838,0.0012531380363996,0.0011779789142313,0.0081116204040831,0.0036103896343447,,0.0048132572180045,0.0038250288468209,0.0004394310446168,0.0011151122403785,0.0042197524982814,0.0030192476992916,0.0010116759553676,0.0005631497653625,0.0014570819380853,0.0024713266420351,,0.0009359823099204
86,0.0010225616179352,0.0008618854442368,0.004585452728621,0.0014071155014441,0.0005819746243877,0.0011270290344283,,,0.0020389174114039,0.0025513014797366,0.0038722260131478,0.0015970034609231,0.0022865479436647,0.0029940486855837,0.0009470883575339,0.0069360884144613,0.0075189327104138,0.0046763643419484,0.0029882816400891,0.0014787417675814,0.0016077448879406,0.0010104745536278,0.0034116217408646,,0.0018835866685152,0.0007867588408681,0.0030704955687925,0.0020301550826823,0.0015505766507727,0.0011846529405616,0.0086333907816401,0.0030754098513444,,0.0051443006817087,0.003534080306066,0.0005883688338239,0.0018807912671066,0.0036978881397044,0.0033682992432791,0.0012471631607421,0.0006793664245006,0.0014630592577564,0.0035633416211152,,0.0009173803718124
88,0.0008794330239076,0.0007623233186157,0.0044278060901706,0.0014969491206042,0.0006236770809207,0.0011731912885014,,,0.0024058041394558,0.0014917672842536,0.0037934032483042,0.0011251750125102,0.0017232963240237,0.002397591383961,0.0010198516416535,0.0052945672189076,0.0082789432876898,0.0038399773536419,0.003567891577305,0.0014190025378232,0.0014991131344476,0.0012660754697485,0.002806152076008,,0.0014824402099948,0.0008868918725707,0.0023607679489187,0.0031478092993331,0.0011578531180685,0.0013599405950856,0.0076936060826769,0.0037417918607418,,0.005389960855759,0.0043557299409258,0.00068924673256,0.0016257807277377,0.0039618835177732,0.0040653382772706,0.0012309040885157,0.0006766961811027,0.0014379312203767,0.0041404266345449,,0.0009151128383152
89,0.0009899494936611,0.0008002664030118,0.0051856897481971,0.0015661381534969,0.000561032882046,0.0011738237252084,,,0.0025028387244631,0.0011367398517029,0.0036247964093016,0.0018339079559248,0.0020437549709806,0.0029392831995557,0.0009401311179762,0.0055496891791292,0.0073742588488912,0.0036823011497259,0.0031897006407558,0.0012290766162105,0.0014891096436677,0.0010527132222049,0.0048219975782225,,0.0013875798709347,0.0008253040412862,0.0023478460239932,0.0023935343654817,,0.0012197175260581,0.0066820715591263,0.0050530873608864,,0.0057893253880217,0.0038003475935567,0.0006277792120101,0.0021560248699836,0.0041096401230104,0.0055435441821841,0.0010769169979129,0.0007474852354496,0.0012441464676236,0.004728796198454,,0.0008588380171639
91,0.0008775787092713,0.0007553938177002,0.0043322050601889,0.0015679393275697,0.0004785989574009,0.0012196746052649,,,0.0015073653559955,0.0013760175191173,0.0033282774677648,0.0015250467015342,0.0019967642058001,0.0037421353744211,0.0009407748414898,0.0056854002925626,0.0066851633213826,0.0041698502652454,0.0032226203322367,0.0021436253121925,0.0012700702290053,0.0011146050859419,0.0042346108279945,,0.0015343943546464,0.0008619795608879,0.0020294720734987,0.0030987781313649,,0.0011334073137737,0.0065722097546366,0.0065348686128526,,0.0032614010174672,0.0038553028977765,0.0005704069500345,0.0018799313351161,0.0029362632012248,0.0041561792759487,0.0011587626692704,0.0006499424783972,0.0011708193290318,0.0041305009350784,,0.0009149518250188
93,0.0007951096724175,0.0008117126714939,0.0051536371535906,0.0013924755856205,0.0005251958021829,0.0011361373944917,,,0.0019678745039486,0.0012228117060563,0.0044694169945983,0.001381875458406,0.0015453756136983,0.0029094152986995,0.001077257447975,0.0053521167582158,0.007648775302356,0.0027055787725591,0.0033877644570447,0.0011857089327799,0.0014424049807575,0.0011248827099351,0.0058702854879457,0.0007862067462678,0.0017419199035971,0.0008686844862554,0.0026454450942772,0.0023527134343565,,0.0012874081532623,0.0062698388932121,0.005245424225803,,0.0031918303059145,0.0010175720517255,0.0005589242465344,0.0015613839223862,0.0035386613976197,0.0045418362914942,0.0011819240434327,0.0005581706824313,0.0013023809627942,0.0029876309245422,,0.0008336777025099
94,0.0008972549238596,0.000649038968228,0.003327860975861,0.0015833768592729,0.0005928629945841,0.0011578409558364,,,0.0018334915402232,0.0011836589372081,0.003962599248876,0.0017683860506908,0.0015099464466016,0.0026416207991808,0.0012383232390795,0.005353768192662,0.0091136280449813,0.0016557559535685,0.0032324675588453,0.0015282401040143,0.0012460727010256,0.0009668339735908,0.0043800203553468,0.0010897082831122,0.0016687252581961,0.0009053279355493,0.0022750709406104,0.0028624265721948,,0.0013230153553037,0.0065547536861483,0.005480723411551,,0.0039042408221411,0.0008322079436759,0.0006685416939802,0.0017503824143572,0.0039184940575446,0.0041315613734659,0.0011339237772134,0.000676694871794,0.0015915459467093,0.0036291710783661,,0.0008987060646102
96,0.0008862299412522,0.0007459087108581,0.004668828594309,0.0009897372290385,0.0005228129047119,0.0013148567439102,,,0.0024159477795664,0.0010875077388522,0.0037773083858715,0.0014273636847725,0.0013964776646132,0.0030503465700688,0.0011809143245702,0.0054497437809938,0.0101773898089286,0.0015695521577518,0.0026195954536675,0.0016498738466094,0.0014188591248935,0.0010215032230435,0.0048908830259754,0.0014527821455352,0.0017033937852407,0.0008358586935876,0.0027320403188455,0.0025435715642617,,0.0013871311370335,0.0067794903207641,0.0060451220004231,0.0006253948838592,0.0029502308026013,0.0010196169235973,0.0005463783175355,0.0016566016763012,0.0031983981969091,0.0039601774603783,0.001292369148083,0.000718149743282,0.0011410494411551,0.0024661091328471,,0.0007672232914526
